Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2009,2009,2009,6,1,2,Export,704,Viet Nam,VNM,392,Japan,JPN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1140414976,,,,1140414976,,546010306,,,0
H3,2009,2009,2009,6,1,2,Export,704,Viet Nam,VNM,410,Rep. of Korea,KOR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,838694976,,,,838694976,,398639279,,,0
H3,2009,2009,2009,6,1,2,Export,704,Viet Nam,VNM,458,Malaysia,MYS,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1958755968,,,,1958755968,,853356949,,,0
H3,2009,2009,2009,6,1,1,Import,704,Viet Nam,VNM,490,"Other Asia, nes",,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1214189,,,,1214189,,896098,,,6
H3,2009,2009,2009,6,1,1,Import,704,Viet Nam,VNM,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,7208,,,,7208,,5320,,,6
H3,2009,2009,2009,6,1,2,Export,704,Viet Nam,VNM,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2200271872,,,,2200271872,,992076996,,,0
H3,2009,2009,2009,6,1,2,Export,704,Viet Nam,VNM,764,Thailand,THA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,832296000,,,,832296000,,391544060,,,0
H3,2009,2009,2009,6,1,1,Import,704,Viet Nam,VNM,826,United Kingdom,GBR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2730,,,,2730,,2015,,,6
H3,2009,2009,2009,6,1,2,Export,704,Viet Nam,VNM,842,USA,USA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1146482048,,,,1146482048,,520662292,,,0
H3,2009,2009,2009,6,1,1,Import,704,Viet Nam,VNM,899,"Areas, nes",,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,9756,,,,9756,,7200,,,6
H3,2009,2009,2009,6,1,1,Import,887,Yemen,YEM,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,175015,,,,175015,,229470,,,0
H3,2009,2009,2009,6,1,2,Export,887,Yemen,YEM,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,11309943993,,,,11309943993,,5034531269,,,0
H3,2009,2009,2009,6,1,2,Export,887,Yemen,YEM,156,China,CHN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,3320966219,,,,3320966219,,1546113258,,,0
H3,2009,2009,2009,6,1,2,Export,887,Yemen,YEM,392,Japan,JPN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,656634972,,,,656634972,,293657394,,,0
H3,2009,2009,2009,6,1,1,Import,887,Yemen,YEM,512,Oman,OMN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,18250,,,,18250,,39139,,,0
H3,2009,2009,2009,6,1,1,Import,887,Yemen,YEM,533,Aruba,ABW,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,265,,,,265,,806,,,0
H3,2009,2009,2009,6,1,1,Import,887,Yemen,YEM,682,Saudi Arabia,SAU,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,800,,,,800,,1122,,,0
H3,2009,2009,2009,6,1,1,Import,887,Yemen,YEM,699,India,IND,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,117248,,,,117248,,151709,,,0
H3,2009,2009,2009,6,1,2,Export,887,Yemen,YEM,699,India,IND,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2599383250,,,,2599383250,,1249353630,,,0
H3,2009,2009,2009,6,1,2,Export,887,Yemen,YEM,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,989579553,,,,989579553,,417002113,,,0
H3,2009,2009,2009,6,1,2,Export,887,Yemen,YEM,710,South Africa,ZAF,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1022404058,,,,1022404058,,393145395,,,0
H3,2009,2009,2009,6,1,2,Export,887,Yemen,YEM,764,Thailand,THA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2720975941,,,,2720975941,,1135259480,,,0
H3,2009,2009,2009,6,1,1,Import,887,Yemen,YEM,784,United Arab Emirates,ARE,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,37434,,,,37434,,30498,,,0
H3,2009,2009,2009,6,1,1,Import,887,Yemen,YEM,842,USA,USA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1018,,,,1018,,6197,,,0
H3,2010,2010,2010,6,1,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,751169059,,,,751169059,,334783210,,,6
H3,2010,2010,2010,6,1,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,8071829768,,,,8071829768,,5023504938,,,0
H3,2010,2010,2010,6,1,1,Import,704,Viet Nam,VNM,31,Azerbaijan,AZE,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,72400735,,,,72400735,,32267770,,,6
H3,2010,2010,2010,6,1,2,Export,704,Viet Nam,VNM,36,Australia,AUS,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2923536896,,,,2923536896,,1852585664,,,0
H3,2010,2010,2010,6,1,2,Export,704,Viet Nam,VNM,156,China,CHN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,594966976,,,,594966976,,367688936,,,0
H3,2010,2010,2010,6,1,2,Export,704,Viet Nam,VNM,360,Indonesia,IDN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,274824992,,,,274824992,,163595212,,,0
H3,2010,2010,2010,6,1,2,Export,704,Viet Nam,VNM,392,Japan,JPN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,363068000,,,,363068000,,227883065,,,0
H3,2010,2010,2010,6,1,2,Export,704,Viet Nam,VNM,410,Rep. of Korea,KOR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,902243968,,,,902243968,,572121359,,,0
H3,2010,2010,2010,6,1,1,Import,704,Viet Nam,VNM,458,Malaysia,MYS,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,678768324,,,,678768324,,302515440,,,6
H3,2010,2010,2010,6,1,2,Export,704,Viet Nam,VNM,458,Malaysia,MYS,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1296653952,,,,1296653952,,819969889,,,0
H3,2010,2010,2010,6,1,2,Export,704,Viet Nam,VNM,554,New Zealand,NZL,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,20016000,,,,20016000,,12743402,,,0
H3,2010,2010,2010,6,1,2,Export,704,Viet Nam,VNM,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1015624000,,,,1015624000,,595572010,,,0
H3,2010,2010,2010,6,1,2,Export,704,Viet Nam,VNM,764,Thailand,THA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,86837000,,,,86837000,,51124896,,,0
H3,2010,2010,2010,6,1,2,Export,704,Viet Nam,VNM,842,USA,USA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,594057984,,,,594057984,,360220505,,,0
H3,2010,2010,2010,6,1,2,Export,887,Yemen,YEM,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,7711933291,,,,7711933291,,4517788897,,,0
H3,2010,2010,2010,6,1,3,Re-Export,887,Yemen,YEM,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,140,,,,140,,41,,,0
H3,2010,2010,2010,6,1,2,Export,887,Yemen,YEM,40,Austria,AUT,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,18,,,,18,,21,,,0
H3,2010,2010,2010,6,1,2,Export,887,Yemen,YEM,156,China,CHN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2112447905,,,,2112447905,,1244617113,,,0
H3,2010,2010,2010,6,1,2,Export,887,Yemen,YEM,300,Greece,GRC,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,235854600,,,,235854600,,124466636,,,0
H3,2010,2010,2010,6,1,2,Export,887,Yemen,YEM,458,Malaysia,MYS,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,254766825,,,,254766825,,155132957,,,0
H3,2010,2010,2010,6,1,2,Export,887,Yemen,YEM,699,India,IND,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,3653566665,,,,3653566665,,2132341891,,,0
H3,2010,2010,2010,6,1,2,Export,887,Yemen,YEM,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1066705720,,,,1066705720,,640112631,,,0
H3,2010,2010,2010,6,1,2,Export,887,Yemen,YEM,764,Thailand,THA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,388591315,,,,388591315,,221117370,,,0
H3,2010,2010,2010,6,1,2,Export,887,Yemen,YEM,784,United Arab Emirates,ARE,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,243,,,,243,,278,,,0
H3,2010,2010,2010,6,1,3,Re-Export,887,Yemen,YEM,784,United Arab Emirates,ARE,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,140,,,,140,,41,,,0
H3,2011,2011,2011,6,1,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,984394150,,,,984394150,,566991455,,,6
H3,2011,2011,2011,6,1,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,8240475228,,,,8240475228,,7241499492,,,0
H3,2011,2011,2011,6,1,2,Export,704,Viet Nam,VNM,36,Australia,AUS,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1562731008,,,,1562731008,,1395490055,,,0
H3,2011,2011,2011,6,1,1,Import,704,Viet Nam,VNM,96,Brunei Darussalam,BRN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,307258207,,,,307258207,,176974617,,,6
H3,2011,2011,2011,6,1,2,Export,704,Viet Nam,VNM,156,China,CHN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1221879552,,,,1221879552,,1063618806,,,0
H3,2011,2011,2011,6,1,1,Import,704,Viet Nam,VNM,360,Indonesia,IDN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,68568546,,,,68568546,,39494119,,,6
H3,2011,2011,2011,6,1,2,Export,704,Viet Nam,VNM,360,Indonesia,IDN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,64103164,,,,64103164,,60356274,,,0
H3,2011,2011,2011,6,1,2,Export,704,Viet Nam,VNM,392,Japan,JPN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2132872192,,,,2132872192,,1890143821,,,0
H3,2011,2011,2011,6,1,2,Export,704,Viet Nam,VNM,410,Rep. of Korea,KOR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1149812736,,,,1149812736,,983951394,,,0
H3,2011,2011,2011,6,1,1,Import,704,Viet Nam,VNM,458,Malaysia,MYS,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,608390582,,,,608390582,,350420877,,,6
H3,2011,2011,2011,6,1,2,Export,704,Viet Nam,VNM,458,Malaysia,MYS,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1033776576,,,,1033776576,,898990247,,,0
H3,2011,2011,2011,6,1,1,Import,704,Viet Nam,VNM,490,"Other Asia, nes",,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,36809,,,,36809,,21202,,,6
H3,2011,2011,2011,6,1,1,Import,704,Viet Nam,VNM,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,140005,,,,140005,,80640,,,6
H3,2011,2011,2011,6,1,2,Export,704,Viet Nam,VNM,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,298680832,,,,298680832,,269196609,,,0
H3,2011,2011,2011,6,1,2,Export,704,Viet Nam,VNM,764,Thailand,THA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,244199296,,,,244199296,,223231045,,,0
H3,2011,2011,2011,6,1,2,Export,704,Viet Nam,VNM,842,USA,USA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,532419872,,,,532419872,,456521241,,,0
H3,2011,2011,2011,6,1,1,Import,887,Yemen,YEM,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,89212,,,,89212,,176058,,,0
H3,2011,2011,2011,6,1,2,Export,887,Yemen,YEM,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,5474308577,,,,5474308577,,4480390019,,,0
H3,2011,2011,2011,6,1,3,Re-Export,887,Yemen,YEM,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,60000,,,,60000,,36008,,,0
H3,2011,2011,2011,6,1,1,Import,887,Yemen,YEM,51,Armenia,ARM,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2730,,,,2730,,25008,,,0
H3,2011,2011,2011,6,1,1,Import,887,Yemen,YEM,56,Belgium,BEL,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,78910,,,,78910,,112339,,,0
H3,2011,2011,2011,6,1,2,Export,887,Yemen,YEM,156,China,CHN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2493504997,,,,2493504997,,2045187494,,,0
H3,2011,2011,2011,6,1,2,Export,887,Yemen,YEM,300,Greece,GRC,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,81640936,,,,81640936,,65252740,,,0
H3,2011,2011,2011,6,1,2,Export,887,Yemen,YEM,410,Rep. of Korea,KOR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,36133296,,,,36133296,,30314608,,,0
H3,2011,2011,2011,6,1,1,Import,887,Yemen,YEM,682,Saudi Arabia,SAU,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1080,,,,1080,,6890,,,0
H3,2011,2011,2011,6,1,2,Export,887,Yemen,YEM,682,Saudi Arabia,SAU,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,60000,,,,60000,,36008,,,0
H3,2011,2011,2011,6,1,3,Re-Export,887,Yemen,YEM,682,Saudi Arabia,SAU,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,60000,,,,60000,,36008,,,0
H3,2011,2011,2011,6,1,2,Export,887,Yemen,YEM,699,India,IND,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1135519207,,,,1135519207,,914063043,,,0
H3,2011,2011,2011,6,1,2,Export,887,Yemen,YEM,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,37458752,,,,37458752,,26301553,,,0
H3,2011,2011,2011,6,1,1,Import,887,Yemen,YEM,764,Thailand,THA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,3600,,,,3600,,3604,,,0
H3,2011,2011,2011,6,1,2,Export,887,Yemen,YEM,764,Thailand,THA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1524035852,,,,1524035852,,1259217790,,,0
H3,2011,2011,2011,6,1,1,Import,887,Yemen,YEM,842,USA,USA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2892,,,,2892,,28218,,,0
H3,2011,2011,2011,6,1,2,Export,887,Yemen,YEM,842,USA,USA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,165955537,,,,165955537,,140016783,,,0
H2,2008,2008,2008,6,1,1,Import,887,Yemen,YEM,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1881980,,,,1881980,,386250,,,0
H2,2008,2008,2008,6,1,2,Export,887,Yemen,YEM,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,8185915062,,,,8185915062,,5879904021,,,0
H2,2008,2008,2008,6,1,3,Re-Export,887,Yemen,YEM,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1638,,,,1638,,37444,,,0
H2,2008,2008,2008,6,1,2,Export,887,Yemen,YEM,156,China,CHN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,3155775638,,,,3155775638,,2331676385,,,0
H2,2008,2008,2008,6,1,1,Import,887,Yemen,YEM,276,Germany,DEU,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,3669,,,,3669,,5511,,,0
H2,2008,2008,2008,6,1,2,Export,887,Yemen,YEM,410,Rep. of Korea,KOR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,727901875,,,,727901875,,475418118,,,0
H2,2008,2008,2008,6,1,2,Export,887,Yemen,YEM,458,Malaysia,MYS,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,276791193,,,,276791193,,102264153,,,0
H2,2008,2008,2008,6,1,1,Import,887,Yemen,YEM,512,Oman,OMN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,33000,,,,33000,,52286,,,0
H2,2008,2008,2008,6,1,1,Import,887,Yemen,YEM,568,"Other Europe, nes",,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,596,,,,596,,895,,,0
H2,2008,2008,2008,6,1,1,Import,887,Yemen,YEM,682,Saudi Arabia,SAU,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1800000,,,,1800000,,233717,,,0
H2,2008,2008,2008,6,1,1,Import,887,Yemen,YEM,699,India,IND,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,31944,,,,31944,,48139,,,0
H2,2008,2008,2008,6,1,2,Export,887,Yemen,YEM,699,India,IND,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,793971466,,,,793971466,,594598735,,,0
H2,2008,2008,2008,6,1,2,Export,887,Yemen,YEM,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,177467037,,,,177467037,,93389650,,,0
H2,2008,2008,2008,6,1,2,Export,887,Yemen,YEM,706,Somalia,SOM,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,500,,,,500,,526,,,0
H2,2008,2008,2008,6,1,2,Export,887,Yemen,YEM,710,South Africa,ZAF,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,218761377,,,,218761377,,205833402,,,0
H2,2008,2008,2008,6,1,2,Export,887,Yemen,YEM,757,Switzerland,CHE,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,213633132,,,,213633132,,152716426,,,0
H2,2008,2008,2008,6,1,2,Export,887,Yemen,YEM,764,Thailand,THA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2471138170,,,,2471138170,,1798052627,,,0
H2,2008,2008,2008,6,1,2,Export,887,Yemen,YEM,784,United Arab Emirates,ARE,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,226,,,,226,,423,,,0
H2,2008,2008,2008,6,1,2,Export,887,Yemen,YEM,842,USA,USA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1638,,,,1638,,37444,,,0
H2,2008,2008,2008,6,1,3,Re-Export,887,Yemen,YEM,842,USA,USA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1638,,,,1638,,37444,,,0
